,Date,Average Price,Total Volume,Hass Small,Hass Large,Hass XLarge,Total Bags,Small Bags,Large Bags,XLarge Bags,Type,Year,Region,Total Sales
5612,2016-01-24,1.12,296402.96,45720.39,99167.08,16034.41,135481.08,94434.3,24812.34,16234.44,conventional,2016,WestTexNewMexico,331971.32
5613,2016-01-17,0.83,712937.27,440675.35,120098.37,26636.1,125527.45,89810.71,28507.85,7208.89,conventional,2016,WestTexNewMexico,591737.93
5614,2016-01-10,0.74,781036.73,486986.64,152838.09,16273.9,124938.1,82660.45,40944.32,1333.33,conventional,2016,WestTexNewMexico,577967.18
5615,2016-01-03,0.76,761760.52,419119.49,178471.03,35241.26,128928.74,94218.83,32476.58,2233.33,conventional,2016,WestTexNewMexico,578938.0
5616,2017-12-31,1.47,113514.42,2622.7,101135.53,20.25,9735.94,5556.98,4178.96,0.0,conventional,2017,Albany,166866.2
5617,2017-12-24,1.45,77039.09,2811.71,58592.23,19.06,15616.09,6863.18,8752.91,0.0,conventional,2017,Albany,111706.68
5618,2017-12-17,1.43,70677.56,2578.95,50811.52,79.18,17207.91,8914.13,8293.78,0.0,conventional,2017,Albany,101068.91
5619,2017-12-10,1.29,92325.53,3220.05,75147.56,104.36,13853.56,7268.21,6585.35,0.0,conventional,2017,Albany,119099.93
5620,2017-12-03,1.39,139970.0,3772.0,126551.0,136.0,9511.0,7061.0,2450.0,0.0,conventional,2017,Albany,194558.3
5621,2017-11-26,1.5,62977.0,2413.0,49076.0,62.0,11426.0,5059.0,6368.0,0.0,conventional,2017,Albany,94465.5
5622,2017-11-19,1.65,97273.0,2695.0,80596.0,43.0,13940.0,7536.0,6404.0,0.0,conventional,2017,Albany,160500.45
5623,2017-11-12,1.26,113586.0,4509.0,96748.0,213.0,12115.0,8006.0,4109.0,0.0,conventional,2017,Albany,143118.36
5624,2017-11-05,1.62,71076.94,2483.36,55509.31,33.88,13050.39,9877.42,3172.97,0.0,conventional,2017,Albany,115144.64
5625,2017-10-29,1.67,69432.23,2959.76,57585.49,57.94,8829.04,5050.91,3778.13,0.0,conventional,2017,Albany,115951.82
5626,2017-10-22,1.56,69704.09,3758.8,57340.3,35.48,8569.51,5101.64,3467.87,0.0,conventional,2017,Albany,108738.38
5627,2017-10-15,1.65,73574.89,3383.35,63355.37,62.45,6773.72,3882.02,2891.7,0.0,conventional,2017,Albany,121398.57
5628,2017-10-08,1.78,55368.61,3679.82,45843.75,42.63,5802.41,2148.2,3654.21,0.0,conventional,2017,Albany,98556.13
5629,2017-10-01,1.69,71205.11,4411.02,57416.25,77.85,9299.99,5069.66,4230.33,0.0,conventional,2017,Albany,120336.64
5630,2017-09-24,1.64,68539.64,2508.62,56023.16,74.82,9933.04,5391.35,4541.69,0.0,conventional,2017,Albany,112405.01
5631,2017-09-17,1.41,80109.29,3986.2,66934.64,33.59,9154.86,5289.78,3851.75,13.33,conventional,2017,Albany,112954.1
5632,2017-09-10,1.78,99645.88,3368.35,87155.11,136.96,8985.46,4559.36,3672.77,753.33,conventional,2017,Albany,177369.67
5633,2017-09-03,1.76,74297.64,4738.38,59299.03,121.57,10138.66,4615.19,3646.8,1876.67,conventional,2017,Albany,130763.85
5634,2017-08-27,1.61,75471.56,2156.2,59831.83,71.46,13412.07,9395.94,3709.46,306.67,conventional,2017,Albany,121509.21
5635,2017-08-20,1.61,74620.33,1553.71,59028.13,130.14,13908.35,8599.25,4155.77,1153.33,conventional,2017,Albany,120138.73
5636,2017-08-13,1.52,133070.41,1947.26,118605.14,186.67,12331.34,8301.97,3132.71,896.66,conventional,2017,Albany,202267.02
5637,2017-08-06,1.53,92938.17,2456.91,76509.07,336.06,13636.13,5918.21,6844.59,873.33,conventional,2017,Albany,142195.4
5638,2017-07-30,1.61,83599.96,1915.81,73287.66,321.62,8074.87,5552.63,1932.24,590.0,conventional,2017,Albany,134595.94
5639,2017-07-23,1.49,84416.61,1905.52,72533.28,940.58,9037.23,3250.3,4896.93,890.0,conventional,2017,Albany,125780.75
5640,2017-07-16,1.39,102461.61,2468.78,86707.66,2546.08,10739.09,4950.13,4788.96,1000.0,conventional,2017,Albany,142421.64
5641,2017-07-09,1.52,101331.41,2899.46,81929.02,494.51,16008.42,8213.25,5210.17,2585.0,conventional,2017,Albany,154023.74
5642,2017-07-02,1.56,98282.07,2808.47,79968.24,741.19,14764.17,6549.32,6584.85,1630.0,conventional,2017,Albany,153320.03
5643,2017-06-25,1.53,89303.04,2224.67,74282.58,129.85,12665.94,4686.34,6874.6,1105.0,conventional,2017,Albany,136633.65
5644,2017-06-18,1.58,97079.34,2454.01,82154.43,723.07,11747.83,3875.12,6697.71,1175.0,conventional,2017,Albany,153385.36
5645,2017-06-11,1.65,91949.26,1989.84,76736.87,364.68,12857.87,2704.43,8235.11,1918.33,conventional,2017,Albany,151716.28
5646,2017-06-04,1.7,84842.97,1923.04,72573.09,100.07,10246.77,2834.14,6342.63,1070.0,conventional,2017,Albany,144233.05
5647,2017-05-28,1.8,121869.11,2345.65,106690.16,105.74,12727.56,6141.75,6029.14,556.67,conventional,2017,Albany,219364.4
5648,2017-05-21,1.38,100256.85,2307.02,86817.51,334.01,10798.31,5338.56,5203.08,256.67,conventional,2017,Albany,138354.45
5649,2017-05-14,1.77,96750.67,2804.86,80469.48,196.39,13279.94,5727.85,7552.09,0.0,conventional,2017,Albany,171248.69
5650,2017-05-07,1.47,127193.26,2473.53,87791.87,121.07,36806.79,9600.81,27205.98,0.0,conventional,2017,Albany,186974.09
5651,2017-04-30,1.13,124926.39,2573.11,99451.52,81.89,22819.87,10547.36,12272.51,0.0,conventional,2017,Albany,141166.82
5652,2017-04-23,1.34,89327.1,4437.5,61512.84,84.45,23292.31,8236.01,15056.3,0.0,conventional,2017,Albany,119698.31
5653,2017-04-16,1.62,90487.05,4362.98,71957.73,161.28,14005.06,7179.98,6825.08,0.0,conventional,2017,Albany,146589.02
5654,2017-04-09,1.54,105436.11,3708.13,87775.86,44.28,13907.84,7121.61,6786.23,0.0,conventional,2017,Albany,162371.61
5655,2017-04-02,1.62,92621.11,4530.8,68015.37,97.26,19977.68,6332.44,13645.24,0.0,conventional,2017,Albany,150046.2
5656,2017-03-26,1.16,122951.65,3184.29,100854.22,70.17,18842.97,7252.7,11590.27,0.0,conventional,2017,Albany,142623.91
5657,2017-03-19,1.6,92774.61,2332.96,72033.15,140.57,18267.93,8302.27,9965.66,0.0,conventional,2017,Albany,148439.38
5658,2017-03-12,1.54,95713.29,2046.8,67162.63,89.32,26414.54,10990.08,15424.46,0.0,conventional,2017,Albany,147398.47
5659,2017-03-05,1.18,107354.25,3123.26,90784.49,57.86,13388.64,13277.29,111.35,0.0,conventional,2017,Albany,126678.01
5660,2017-02-26,1.4,88371.09,3190.28,73959.76,71.2,11149.85,10910.4,239.45,0.0,conventional,2017,Albany,123719.53
5661,2017-02-19,1.67,95475.07,2702.57,81691.54,125.48,10955.48,10784.07,171.41,0.0,conventional,2017,Albany,159443.37
5662,2017-02-12,1.42,97215.94,3808.43,81070.44,175.6,12161.47,11650.91,510.56,0.0,conventional,2017,Albany,138046.63
5663,2017-02-05,1.49,183549.08,5666.6,165530.03,2119.02,10233.43,10047.32,186.11,0.0,conventional,2017,Albany,273488.13
5664,2017-01-29,1.31,95424.59,3844.62,78315.15,484.56,12780.26,12393.84,382.06,4.36,conventional,2017,Albany,125006.21
5665,2017-01-22,1.59,128679.24,4119.94,111173.08,2191.71,11194.51,11060.19,125.5,8.82,conventional,2017,Albany,204599.99
5666,2017-01-15,1.55,88526.26,3327.65,71956.77,607.03,12634.81,12574.72,60.09,0.0,conventional,2017,Albany,137215.7
5667,2017-01-08,1.55,91728.18,3355.47,75641.23,56.91,12674.57,12606.67,67.9,0.0,conventional,2017,Albany,142178.68
5668,2017-01-01,1.47,129948.23,4845.77,117027.41,200.36,7874.69,7866.86,7.83,0.0,conventional,2017,Albany,191023.9
5669,2017-12-31,0.95,649352.59,341061.46,41818.27,961.18,265511.68,173990.02,88882.27,2639.39,conventional,2017,Atlanta,616884.96
5670,2017-12-24,1.11,444781.87,212413.82,30834.68,1112.56,200420.81,130079.34,66147.03,4194.44,conventional,2017,Atlanta,493707.88
5671,2017-12-17,1.0,484326.63,231133.4,33481.83,915.94,218795.46,153468.13,62336.11,2991.22,conventional,2017,Atlanta,484326.63
5672,2017-12-10,0.99,543619.28,274345.62,38433.88,1302.16,229537.62,158483.4,67567.68,3486.54,conventional,2017,Atlanta,538183.09
5673,2017-12-03,1.07,504933.0,263807.0,32457.0,1390.0,207280.0,137581.0,66640.0,3058.0,conventional,2017,Atlanta,540278.31
5674,2017-11-26,1.12,412213.0,211077.0,27773.0,903.0,172460.0,113141.0,55576.0,3743.0,conventional,2017,Atlanta,461678.56
5675,2017-11-19,1.13,453755.0,239860.0,31169.0,1109.0,181617.0,118386.0,61447.0,1784.0,conventional,2017,Atlanta,512743.15
5676,2017-11-12,1.11,518209.0,251896.0,31719.0,1398.0,233196.0,154898.0,75134.0,3164.0,conventional,2017,Atlanta,575211.99
5677,2017-11-05,1.08,567572.7,275749.63,32494.72,1124.72,258203.63,189677.82,66802.08,1723.73,conventional,2017,Atlanta,612978.52
5678,2017-10-29,1.28,493921.1,256988.66,36334.71,1083.81,199513.92,131656.43,66215.82,1641.67,conventional,2017,Atlanta,632219.01
5679,2017-10-22,1.49,406008.95,219172.21,35958.88,894.35,149983.51,95710.09,54265.29,8.13,conventional,2017,Atlanta,604953.34
5680,2017-10-15,1.64,406111.3,197442.9,34760.61,148.61,173759.18,110652.91,63067.0,39.27,conventional,2017,Atlanta,666022.53
5681,2017-10-08,1.6,411520.44,213442.97,32020.48,51.1,166005.89,100702.03,65197.74,106.12,conventional,2017,Atlanta,658432.7
5682,2017-10-01,1.55,421235.13,222683.91,45065.96,366.89,153118.37,101913.35,51196.55,8.47,conventional,2017,Atlanta,652914.45
5683,2017-09-24,1.5,403780.43,222498.3,45024.88,34.48,136222.77,88241.47,47954.41,26.89,conventional,2017,Atlanta,605670.65
5684,2017-09-17,1.59,392935.2,204374.88,47135.66,92.68,141331.98,90750.39,50425.52,156.07,conventional,2017,Atlanta,624766.97
5685,2017-09-10,1.54,466988.83,241057.35,47619.22,111.21,178201.05,116857.39,58868.48,2475.18,conventional,2017,Atlanta,719162.8
5686,2017-09-03,1.53,433455.08,235645.56,47493.42,121.59,150194.51,92866.15,54225.03,3103.33,conventional,2017,Atlanta,663186.27
5687,2017-08-27,1.49,458036.12,230031.71,48132.94,99.72,179771.75,116586.74,56679.85,6505.16,conventional,2017,Atlanta,682473.82
5688,2017-08-20,1.43,475921.53,230252.9,49199.54,27.54,196441.55,132374.71,62509.83,1557.01,conventional,2017,Atlanta,680567.79
5689,2017-08-13,1.37,534058.7,251178.4,62180.62,64.99,220634.69,148972.21,66092.48,5570.0,conventional,2017,Atlanta,731660.42
5690,2017-08-06,1.36,518140.33,252436.49,60584.7,69.99,205049.15,137139.1,60271.16,7638.89,conventional,2017,Atlanta,704670.85
5691,2017-07-30,1.34,472013.29,247038.63,60149.97,87.14,164737.55,105247.83,53475.11,6014.61,conventional,2017,Atlanta,632497.81
5692,2017-07-23,1.24,518682.51,285745.92,65016.24,150.97,167769.38,115065.44,45903.96,6799.98,conventional,2017,Atlanta,643166.31
5693,2017-07-16,1.2,582068.66,301471.59,63898.41,100.9,216597.76,154627.41,55794.73,6175.62,conventional,2017,Atlanta,698482.39
5694,2017-07-09,1.19,507337.7,233475.62,57935.64,442.12,215484.32,138657.24,69372.08,7455.0,conventional,2017,Atlanta,603731.86
5695,2017-07-02,1.16,528297.88,248095.78,56275.22,109.99,223816.89,136027.87,77103.34,10685.68,conventional,2017,Atlanta,612825.54
5696,2017-06-25,1.12,501274.14,249204.48,46343.42,149.89,205576.35,102982.83,95431.48,7162.04,conventional,2017,Atlanta,561427.04
5697,2017-06-18,1.2,492836.43,269328.71,49177.93,145.33,174184.46,94081.93,69712.53,10390.0,conventional,2017,Atlanta,591403.72
5698,2017-06-11,1.13,572838.59,318335.08,51385.66,101.41,203016.44,117300.66,78150.78,7565.0,conventional,2017,Atlanta,647307.61
5699,2017-06-04,1.08,710038.58,361265.98,55627.72,130.81,293014.07,174068.36,113270.71,5675.0,conventional,2017,Atlanta,766841.67
5700,2017-05-28,1.23,523993.71,273538.26,50236.52,354.25,199864.68,131064.06,57827.85,10972.77,conventional,2017,Atlanta,644512.26
5701,2017-05-21,1.2,526840.14,253792.75,49347.3,1650.7,222049.39,142077.31,70753.58,9218.5,conventional,2017,Atlanta,632208.17
5702,2017-05-14,1.18,568923.79,265556.05,49122.87,3491.08,250753.79,171471.84,69708.44,9573.51,conventional,2017,Atlanta,671330.07
5703,2017-05-07,1.1,726726.65,377225.07,72058.11,248.63,277194.84,148163.73,121006.86,8024.25,conventional,2017,Atlanta,799399.32
5704,2017-04-30,1.17,595539.82,304668.94,74961.15,240.51,215669.22,131644.64,75877.47,8147.11,conventional,2017,Atlanta,696781.59
5705,2017-04-23,1.21,530030.64,249318.38,55045.8,96.03,225570.43,138920.99,84101.48,2547.96,conventional,2017,Atlanta,641337.07
5706,2017-04-16,1.15,543227.58,237537.66,48907.53,143.78,256638.61,170945.65,80087.96,5605.0,conventional,2017,Atlanta,624711.72
5707,2017-04-09,1.23,465350.2,223170.21,48912.66,124.1,193143.23,107369.32,78978.91,6795.0,conventional,2017,Atlanta,572380.75
5708,2017-04-02,1.26,481933.74,226289.9,48770.22,139.77,206733.85,150546.84,52857.01,3330.0,conventional,2017,Atlanta,607236.51
5709,2017-03-26,1.32,443514.95,222457.31,50731.36,132.95,170193.33,108832.13,56386.2,4975.0,conventional,2017,Atlanta,585439.73
5710,2017-03-19,1.25,460990.81,215046.31,50085.35,147.93,195711.22,120153.69,72091.97,3465.56,conventional,2017,Atlanta,576238.51
5711,2017-03-12,1.21,469277.94,217624.69,48169.84,97.76,203385.65,126155.12,75894.14,1336.39,conventional,2017,Atlanta,567826.31
5712,2017-03-05,1.08,511362.62,237307.08,52012.07,62.73,221980.74,143650.82,77624.92,705.0,conventional,2017,Atlanta,552271.63
5713,2017-02-26,0.85,631507.77,302620.37,53782.78,96.57,275008.05,222151.21,50371.84,2485.0,conventional,2017,Atlanta,536781.6
5714,2017-02-19,0.86,563018.6,279494.45,52644.02,133.35,230746.78,171819.03,55459.69,3468.06,conventional,2017,Atlanta,484196.0
5715,2017-02-12,0.79,666871.06,355571.08,77241.13,325.51,233733.34,176286.09,56911.14,536.11,conventional,2017,Atlanta,526828.14
5716,2017-02-05,0.83,888094.87,442152.5,167181.75,412.85,278347.77,180392.3,97837.41,118.06,conventional,2017,Atlanta,737118.74
5717,2017-01-29,0.95,627695.79,285147.95,86150.35,219.79,256177.7,177033.34,79144.36,0.0,conventional,2017,Atlanta,596311.0
5718,2017-01-22,0.84,755472.09,320378.0,135920.57,179.13,298994.39,177899.15,121095.24,0.0,conventional,2017,Atlanta,634596.56
5719,2017-01-15,0.99,557377.82,249159.52,86964.23,169.63,221084.44,145333.47,75750.97,0.0,conventional,2017,Atlanta,551804.04
5720,2017-01-08,0.98,601546.19,279265.77,77758.24,319.36,244202.82,172510.89,71691.93,0.0,conventional,2017,Atlanta,589515.27
5721,2017-01-01,0.93,547565.88,224073.54,118926.37,337.48,204228.49,111599.58,92628.91,0.0,conventional,2017,Atlanta,509236.27
5722,2017-12-31,1.15,849487.62,66628.66,519460.2,4920.46,258478.3,245665.84,12812.46,0.0,conventional,2017,BaltimoreWashington,976910.76
5723,2017-12-24,1.41,624268.68,66338.96,363593.22,2679.6,191656.9,184571.16,7085.74,0.0,conventional,2017,BaltimoreWashington,880218.84
5724,2017-12-17,1.44,628735.17,67126.05,369810.83,2933.76,188864.53,177981.17,10883.36,0.0,conventional,2017,BaltimoreWashington,905378.64
5725,2017-12-10,1.13,940850.93,103332.38,546809.87,3979.72,286728.96,263946.3,22782.66,0.0,conventional,2017,BaltimoreWashington,1063161.55
5726,2017-12-03,1.43,658939.0,69819.0,407522.0,3789.0,177809.0,173143.0,4666.0,0.0,conventional,2017,BaltimoreWashington,942282.77
5727,2017-11-26,1.43,629719.0,59916.0,377227.0,3440.0,189136.0,157579.0,31556.0,0.0,conventional,2017,BaltimoreWashington,900498.17
5728,2017-11-19,1.45,644740.0,64122.0,365922.0,3724.0,210972.0,167489.0,43483.0,0.0,conventional,2017,BaltimoreWashington,934873.0
5729,2017-11-12,1.49,658693.0,78052.0,387453.0,3925.0,189263.0,178913.0,10350.0,0.0,conventional,2017,BaltimoreWashington,981452.57
5730,2017-11-05,1.41,736468.07,93808.96,458177.74,4062.15,180419.22,173551.97,6867.25,0.0,conventional,2017,BaltimoreWashington,1038419.98
5731,2017-10-29,1.55,682236.82,62566.85,434269.43,4193.34,181207.2,179693.45,1510.42,3.33,conventional,2017,BaltimoreWashington,1057467.07
5732,2017-10-22,1.6,672066.53,60120.62,418176.99,4523.13,189245.79,184656.12,4545.23,44.44,conventional,2017,BaltimoreWashington,1075306.45
5733,2017-10-15,1.66,667770.44,57542.76,426158.13,4901.97,179167.58,166892.17,12272.08,3.33,conventional,2017,BaltimoreWashington,1108498.93
5734,2017-10-08,1.71,598836.97,58351.0,380897.88,4554.55,155033.54,147300.36,7733.18,0.0,conventional,2017,BaltimoreWashington,1024011.22
5735,2017-10-01,1.59,705451.5,57840.63,461605.2,4777.48,181228.19,167895.87,13332.32,0.0,conventional,2017,BaltimoreWashington,1121667.89
5736,2017-09-24,1.59,676498.82,58682.06,451995.87,4487.7,161333.19,158072.68,3260.51,0.0,conventional,2017,BaltimoreWashington,1075633.12
5737,2017-09-17,1.58,664501.74,55766.21,443692.78,4745.57,160297.18,158757.44,1466.41,73.33,conventional,2017,BaltimoreWashington,1049912.75
5738,2017-09-10,1.57,660103.83,52853.34,424593.63,5141.78,177515.08,169534.25,3197.5,4783.33,conventional,2017,BaltimoreWashington,1036363.01
5739,2017-09-03,1.62,671504.54,58996.88,435940.98,5348.28,171218.4,168300.59,547.81,2370.0,conventional,2017,BaltimoreWashington,1087837.35
5740,2017-08-27,1.66,653598.86,51628.46,402657.24,5171.88,194141.28,192627.66,800.29,713.33,conventional,2017,BaltimoreWashington,1084974.11
5741,2017-08-20,1.57,691636.14,58935.48,417107.93,5204.71,210388.02,198850.69,1721.77,9815.56,conventional,2017,BaltimoreWashington,1085868.74
5742,2017-08-13,1.48,697320.96,61461.48,431018.65,5629.49,199211.34,186157.57,8884.88,4168.89,conventional,2017,BaltimoreWashington,1032035.02
5743,2017-08-06,1.47,695848.77,60785.37,440986.27,5324.79,188752.34,182988.33,1830.67,3933.34,conventional,2017,BaltimoreWashington,1022897.69
5744,2017-07-30,1.47,655426.21,57622.28,399898.3,5352.26,192553.37,187554.78,1284.15,3714.44,conventional,2017,BaltimoreWashington,963476.53
5745,2017-07-23,1.48,692872.87,65421.16,435763.72,5663.76,186024.23,181105.06,1046.95,3872.22,conventional,2017,BaltimoreWashington,1025451.85
5746,2017-07-16,1.48,670476.49,64407.19,415327.9,5640.71,185100.69,177112.27,886.2,7102.22,conventional,2017,BaltimoreWashington,992305.21
5747,2017-07-09,1.64,701869.5,64096.37,448758.2,6202.11,182812.82,170309.91,3724.85,8778.06,conventional,2017,BaltimoreWashington,1151065.98
5748,2017-07-02,1.6,672614.37,57584.22,397714.06,6602.84,210713.25,182308.65,14659.6,13745.0,conventional,2017,BaltimoreWashington,1076182.99
5749,2017-06-25,1.65,693972.27,57367.81,446948.93,6496.32,183159.21,167326.54,7351.56,8481.11,conventional,2017,BaltimoreWashington,1145054.25
5750,2017-06-18,1.67,713471.14,62875.95,462835.5,6444.29,181315.4,169245.63,2474.77,9595.0,conventional,2017,BaltimoreWashington,1191496.8
5751,2017-06-11,1.65,744158.66,65666.0,475095.67,7177.12,196219.87,184500.54,4298.5,7420.83,conventional,2017,BaltimoreWashington,1227861.79
5752,2017-06-04,1.8,757909.72,62567.13,482039.31,7375.87,205927.41,201471.9,2167.18,2288.33,conventional,2017,BaltimoreWashington,1364237.5
5753,2017-05-28,1.75,779183.52,66151.19,477777.76,7002.93,228251.64,221418.94,2459.09,4373.61,conventional,2017,BaltimoreWashington,1363571.16
5754,2017-05-21,1.67,750139.67,70765.6,467149.29,7223.03,205001.75,202535.27,2203.43,263.05,conventional,2017,BaltimoreWashington,1252733.25
5755,2017-05-14,1.59,731952.61,67663.32,394707.17,6178.07,263404.05,259582.13,2476.09,1345.83,conventional,2017,BaltimoreWashington,1163804.65
5756,2017-05-07,1.37,1097981.24,75658.43,722001.76,10048.95,290272.1,282860.48,6800.51,611.11,conventional,2017,BaltimoreWashington,1504234.3
5757,2017-04-30,1.69,761924.71,74466.51,471825.66,7668.11,207964.43,202998.95,4607.0,358.48,conventional,2017,BaltimoreWashington,1287652.76
5758,2017-04-23,1.67,749186.76,69674.09,458300.03,7322.93,213889.71,197171.14,16072.74,645.83,conventional,2017,BaltimoreWashington,1251141.89
5759,2017-04-16,1.7,717940.19,67839.51,439898.36,6834.65,203367.67,182834.46,20215.15,318.06,conventional,2017,BaltimoreWashington,1220498.32
5760,2017-04-09,1.64,738255.19,71187.86,438985.9,6568.37,221513.06,218334.47,2510.53,668.06,conventional,2017,BaltimoreWashington,1210738.51
5761,2017-04-02,1.5,800801.84,82571.71,493953.33,7301.92,216974.88,213697.33,1724.22,1553.33,conventional,2017,BaltimoreWashington,1201202.76
5762,2017-03-26,1.6,739376.32,70467.54,462479.21,7285.09,199144.48,196644.22,1950.26,550.0,conventional,2017,BaltimoreWashington,1183002.11
5763,2017-03-19,1.58,738956.53,70368.43,463108.0,6761.79,198718.31,179560.94,18501.81,655.56,conventional,2017,BaltimoreWashington,1167551.32
5764,2017-03-12,1.6,763783.58,72820.1,476272.3,9389.51,205301.67,202870.46,2051.49,379.72,conventional,2017,BaltimoreWashington,1222053.73
5765,2017-03-05,1.33,880326.29,84608.63,591422.21,12152.67,192142.78,190684.63,1458.15,0.0,conventional,2017,BaltimoreWashington,1170833.97
5766,2017-02-26,1.48,814376.97,82179.16,531502.16,9921.32,190774.33,185955.28,4349.61,469.44,conventional,2017,BaltimoreWashington,1205277.92
5767,2017-02-19,1.38,721257.38,96158.54,434568.32,9538.66,180991.86,169659.38,10733.87,598.61,conventional,2017,BaltimoreWashington,995335.18
5768,2017-02-12,1.24,925574.66,190311.92,538660.08,8822.74,187779.92,166227.16,19425.37,2127.39,conventional,2017,BaltimoreWashington,1147712.58
